,CM1,CM2,CM3,WT1,WT2,WT3
TDP2,9.03525743675127,9.03322389226756,8.82260743623479,8.90997988547422,8.97142208020975,9.14435177488873
TDRD1,0,1.01960431466402,1.1343104635097,1.80206769594259,0.90986771969994,2.27581746663884
TDRD10,4.09104866656932,4.35895137344015,2.19705030653777,4.78293778310542,4.81992715734357,3.7536942364791
TDRD15,11.8293920883574,12.2003842597944,10.9409037190621,11.8566515808294,10.5194784120619,11.1325949874953
TDRD3,9.2755999721851,9.03322389226756,9.27352852677802,9.23180544387893,9.29580446092552,9.492953216907
TDRD5,1.10156873537799,2.02930746986762,0,0,0.90986771969994,0.971354017883843
TDRD6,7.95715931903299,7.57789801140753,7.56857575994907,7.64964989021718,7.05344788161076,6.91987619008631
TDRD7,10.0635368035454,9.74625896880912,9.8018241146652,9.71853546389145,9.62772906780129,9.23454350836078
TDRD9,1.10156873537799,1.6110428312767,1.1343104635097,2.10978247788331,0,1.54664005014216
TDRKH,2.75047681679522,3.84355347786189,3.40068679366548,2.36326294723532,3.00557707755499,3.11859879883078
TDRP,10.0212109497503,10.0190473329259,10.0770934205432,9.60485612719272,10.314706061811,10.0096170931778
TEAD1,8.12643913363461,8.52265424152884,8.33311795481358,9.07874233535558,8.98149086886856,8.88476222011686
TEAD2,6.30231489492245,6.51424742692193,6.92728916763409,7.12364491864301,7.16367444117993,6.11287259159272
TEAD3,6.42282245248263,7.07207545261458,7.08799730134675,7.09768186195252,6.44509060558363,6.60092370716788
TEAD4,4.50917016833856,4.42943230809703,4.24237714156009,4.49542039360109,5.27767045610891,5.11369201401861
TEC,8.3147349743167,8.02747920017309,8.51379289788208,7.97371337602999,8.06230838911761,7.98674547346319
TECPR1,8.08442280068502,7.969525650348,8.67855290212335,7.61955581067543,7.60252894378843,8.04037527519087
TECPR2,8.85421151418483,8.98138220415771,9.0768327786342,8.88994930234845,8.51117353031604,8.50833753317739
TECR,9.30725822725321,9.08599707373537,9.09270987510507,8.86963669144987,8.50769411848069,8.7656252865792
TECTA,6.19358208363212,5.89626414616631,5.86706959545863,6.31761566561103,6.55705101105127,4.85098524688313
TECTB,6.53403546030527,9.47768228450271,4.8915780816478,6.60246283799722,7.79179569563634,6.8129970232935
TEDC1,6.62058224386647,6.43080571202668,6.52089917095157,6.3472999095231,6.5160772762793,6.82527107752805
TEDC2,3.17331184788929,1.01960431466402,2.53120547989888,2.10978247788331,1.46348981192102,0.971354017883843
TEDDM1,0,1.6110428312767,0,0,1.86259804442228,0.971354017883843
TEF,10.859899587237,9.94128076276465,9.28739172414221,8.93951376920902,8.73300095873315,8.84009694460656
TEFM,7.65484240635723,7.5305854094573,7.77158712295415,7.94001595776622,7.82572468817325,8.06646064251147
TEK,9.04780616304278,9.96074712347862,9.53524514334735,10.5822484118359,10.4693809548902,10.3204669214519
TEKT1,3.63909206635357,1.6110428312767,1.76140120423524,1.41041223706622,1.86259804442228,2.5368982410065
TEKT2,1.10156873537799,3.84355347786189,4.0476056310521,3.55800452861847,3.5293810268665,2.75789358981309
TEKT5,6.25980002207191,4.20673450825223,4.8915780816478,2.57879218332866,3.6352147971001,2.75789358981309
TELO2,6.76437570797689,7.19854840685535,7.0231966891889,7.01686573685553,6.74609316440995,7.09229059769329
Telomerase-vert,10.0681639311787,9.2483342575399,9.42418347722222,9.78512000772094,10.1867419697309,9.80327809989066
TENM1,4.18492968985722,5.49750386292664,5.77560710701819,4.06628254495516,4.86413378314411,4.58834390929489
TENM2,1.71885828553334,7.93965182586712,4.56727698636964,2.76626836078517,4.2154816951729,1.54664005014216
TENM3,5.43954080701865,9.1236834222887,7.57763016833478,5.82138854175367,7.71542547342034,5.40290071326935
TENM4,7.17227624226093,8.67547387269728,2.80233407796903,6.30254131819062,3.99465617344209,5.49797236275979
TEP1,10.9719602263035,10.8260103787591,10.5968432878711,10.7134111146864,10.4889234935944,10.1793865838594
TEPP,2.48117389869562,2.8408009920892,2.80233407796903,1.41041223706622,2.17488346731393,1.54664005014216
TERB1,7.17227624226093,7.73224711855441,7.8028093024378,7.34578469342455,7.54258500933019,7.81889589788257
TERB2,4.57999953033777,4.20673450825223,4.3307146625231,3.55800452861847,3.6352147971001,2.94948997480515
TERF1,8.67975737441805,8.8267614229493,8.49479959311041,8.61892868622579,8.65336482393392,8.75604010667375
TERF2,8.41984199778956,8.51457129219772,8.49479959311041,8.43417474890548,7.9793265262647,8.49303194209046
TERF2IP,8.74671164813248,8.64987232092102,8.38045182929121,9.03608955975881,9.03322906226088,8.84914131057656
TES,5.3612688498186,6.41352220753043,6.00769379056206,5.16272372723138,6.15602961337664,4.89822755352664
TESC,4.18492968985722,3.73642673061072,4.63823166848772,3.74802996209037,4.62816564954538,3.85294951805469
TESK1,7.64661593204414,7.67537731822032,7.63946813778469,7.73633952196354,7.82572468817325,7.72375579388124
TESK2,7.83215610256403,7.87166727455805,7.59557027043603,6.90154719571227,7.39972468575147,6.96494966451332
TESMIN,0,0,1.76140120423524,1.41041223706622,1.86259804442228,0
TESPA1,2.97733012980098,3.84355347786189,2.19705030653777,3.74802996209037,3.00557707755499,3.64710249406372
TET1,6.28121406202064,6.94551615336753,6.48284956709439,6.61471966046722,6.88129922428999,6.24665570882536
TET2,10.0019933659293,9.67370851641865,9.83429552808104,9.63826015003269,9.40082529320791,9.42199066499268
TET3,8.64714097829152,8.426848379986,8.79181536677642,8.40976344738703,8.14973277340988,8.30862884071206
TEX10,8.17300562801251,8.01607323614875,8.10790400892858,8.15668721877931,7.85340177825837,8.40990004678114
TEX11,2.14979166884508,1.6110428312767,1.1343104635097,3.55800452861847,5.27767045610891,6.73707544079871
TEX12,2.75047681679522,2.8408009920892,3.82237308205,2.76626836078517,2.17488346731393,3.11859879883078
TEX14,6.93620418220962,6.44788460871054,5.80674333962769,5.37935101667266,6.47390575241842,5.8738327268137
TEX15,0,2.02930746986762,0,0,1.86259804442228,0
TEX2,10.255627039239,10.3953684605397,9.93988304314959,10.0255635907575,10.0677372881265,9.94359350379497
TEX22,4.18492968985722,4.49662977778599,4.83228916348576,4.78293778310542,4.77432303087501,5.11369201401861
TEX26,2.97733012980098,1.01960431466402,2.19705030653777,1.41041223706622,0.90986771969994,0.971354017883843
TEX261,9.93094875548261,10.0318464274766,10.0448111211642,9.80531283609105,9.51093403212236,9.64610207557512
TEX264,9.02577373893273,8.67547387269728,8.27307356948577,8.61588313679902,8.5922569489623,8.6004853375928
TEX29,2.48117389869562,4.68126417766009,3.6950319305538,2.76626836078517,4.07208160461544,4.69920053790684
TEX30,8.10257983959018,7.9214260232903,7.8028093024378,7.52531315377007,8.57905557365525,7.70395102275045
TEX36,0,1.01960431466402,1.1343104635097,1.80206769594259,0,1.54664005014216
TEX38,1.10156873537799,2.02930746986762,2.19705030653777,2.10978247788331,2.17488346731393,1.9568148675425
TEX43,1.10156873537799,2.61748990727778,2.19705030653777,1.80206769594259,0.90986771969994,0.971354017883843
TEX48,1.71885828553334,0,1.1343104635097,3.21578035551584,1.46348981192102,1.54664005014216
TEX49,1.10156873537799,1.01960431466402,1.76140120423524,1.80206769594259,1.86259804442228,1.9568148675425
TEX50,0,0,1.1343104635097,1.41041223706622,1.86259804442228,0
TEX51,1.10156873537799,1.6110428312767,0,0,1.46348981192102,1.54664005014216
TEX53,3.63909206635357,1.6110428312767,1.76140120423524,3.33909758357147,3.29112201529823,3.53200255675799
TEX9,3.49989831240699,4.56083614363584,3.6950319305538,2.93216026370486,4.52179391225697,3.53200255675799
TF,18.8375640522916,18.7139689257351,18.7169742017559,18.2446849971698,18.6553746570859,18.4531237651754
TFAM,9.42496726984152,9.22870456161647,9.3626559910054,9.33911758710267,9.17597288785254,9.40573571130583
TFAP2A,1.71885828553334,2.02930746986762,2.53120547989888,2.57879218332866,2.43145343265327,0.971354017883843
TFAP2B,0,0,1.76140120423524,0.871106762164803,1.46348981192102,0.971354017883843
TFAP2C,2.14979166884508,1.01960431466402,0,0,0.90986771969994,1.54664005014216
TFAP2D,1.10156873537799,1.01960431466402,1.1343104635097,0.871106762164803,0,1.54664005014216
TFAP2E,1.71885828553334,1.01960431466402,2.19705030653777,2.10978247788331,0.90986771969994,0.971354017883843
TFAP4,5.47713985478902,5.92093743427777,5.86706959545863,5.75649477898232,5.72392764687848,6.45057108340254
TFB1M,8.51780874637733,8.31959301251885,8.24493205393119,7.94972437297076,7.72144579663635,8.08188843187594
TFB2M,10.0036046449005,9.61632433305532,9.71216668373414,10.0472037471048,10.2040440782299,10.3799223467179
TFCP2,8.3905845937483,8.47762691413315,8.40100070063649,8.4479408245533,8.25724170989822,8.46976472286405
TFCP2L1,3.63909206635357,4.35895137344015,4.0476056310521,4.98529205089475,4.14556261587777,4.03305982279112
TFDP1,9.36104163740825,9.15522052582738,8.93608051010626,9.45612733849026,9.23818264986306,9.27984086656096
TFDP2,8.93411678621831,8.92456093480599,8.66587300959993,8.36330228949073,8.71198920442303,8.62175181563179
TFE3,8.72343390224913,8.94875899643749,8.9708596128881,8.92482240075053,8.85302391723636,8.74639081722665
TFEB,7.14916909443461,7.01592073250953,6.96917542980365,6.96993130958411,6.54352198723934,6.95381262688806
TFEC,6.74908835628541,6.73901600152703,6.40360065534361,6.93125244301948,7.58942165526399,7.5122940596471
TFF3,1.10156873537799,5.92093743427777,5.37971213842629,0.871106762164803,2.17488346731393,2.75789358981309
TFG,10.3712215148906,10.3185254679181,10.5584845825753,10.8895593758544,10.7918209117625,10.4813261958866
TFIP11,8.81069595419781,8.71127696057529,8.69112232092091,8.91989184293643,8.81129550210252,9.30196713585453
TFPI,13.0893527976175,12.9169916086345,12.6275455345691,12.7343413878953,12.6410970292254,12.4178714996729
TFPI2,4.57999953033777,3.94327246388214,4.0476056310521,4.20244719381665,5.27767045610891,4.46825471215638
TFPT,6.17081636355441,5.71061751740955,6.11108900273106,5.94302542368805,5.9041108649023,5.8500021074816
TFR2,14.1357467542294,13.8631063606536,13.8618251909995,13.7717480251683,13.5673759823822,13.8257295163833
TFRC,9.56686466085218,9.50037074312861,9.90793373372308,10.1932930573483,9.52820917214573,10.1270537732022
TG,4.09104866656932,3.3570262864711,4.49265128186377,4.49542039360109,4.46551463580219,3.94581353475687
TGDS,8.93073313682509,8.96367923818363,8.93255603826849,9.01080694797813,8.71500968459823,9.0002302061425
TGFA,7.20625750728107,6.22824389554602,4.94852634080751,6.19236582951458,5.49004573804676,6.60092370716788
TGFB1,6.44196355194855,7.30548280743855,6.86947925527622,7.47241431504105,7.62839159088255,6.89680013321895
TGFB1I1,5.86527426878176,5.62310756153979,6.2307111316734,6.46028191005763,5.83915051195835,4.58834390929489
TGFB2,6.71801892650318,6.88410168350768,7.35348672037678,7.53824025741156,7.14587830540514,6.88512219842817
TGFB3,4.50917016833856,5.62310756153979,5.05609262045565,5.98139408241012,5.62462811749709,5.26553126020752
TGFBI,13.5953149856925,13.403213630955,13.6136045633882,13.3078371015883,13.4380812585643,13.4020767908002
TGFBR1,10.4943713996529,10.5800166268153,10.4206193469173,10.834946834388,10.7607339648129,10.9201523458786
TGFBR2,10.8784596953857,11.1630498964723,11.1189108122616,11.2419065112742,11.3817485336277,11.1989502189887
TGFBR3,10.7490015331194,10.7871163095713,10.7518673874288,11.3318886124738,10.9243002039396,11.2510587809384
TGFBR3L,6.47950032556505,6.34224007615508,5.80674333962769,4.06628254495516,5.51798533960101,5.3358503621495
TGFBRAP1,8.33535462944332,8.22863876118297,8.25625461701677,8.36330228949073,8.12723504880325,8.27770085853357
TGIF1,8.0158207740616,8.10489160729155,7.87068257758928,8.12704519516233,8.07646933250003,7.5122940596471
TGIF2,5.14471412606058,5.96905308502036,6.46344170639741,6.73188000600314,6.75785709684315,7.06149352317713
TGM1,3.88269665941669,4.89560119253258,4.63823166848772,3.45269905249375,3.29112201529823,2.27581746663884
TGM2,10.6791343247577,10.8583053264472,10.6134473350628,10.3781009379459,10.0677372881265,10.0042290760513
TGM3,0,1.01960431466402,1.1343104635097,1.41041223706622,0.90986771969994,0.971354017883843
TGM4,2.75047681679522,1.01960431466402,3.03048038747607,2.76626836078517,2.64921059767972,2.5368982410065
TGM5,2.14979166884508,1.6110428312767,1.1343104635097,0,0,0
TGOLN2,13.2208798021285,13.1847145298651,13.2486679748172,12.6051550093781,13.1013149559134,12.8148104554561
TGS1,8.31991758249379,8.43971154905957,8.25060444316672,8.66680289420033,8.48663956342303,8.40581934244804
TH,7.41439005806838,6.28636763520614,6.36228160262558,5.92345152601703,4.52179391225697,5.61571039772322
THADA,9.79613086157614,9.94429273703492,10.1102299302608,9.95742204475436,10.0318516024085,10.0944644315731
THAP1,8.26185842872573,8.16809157907111,7.90705434525366,8.39562640914202,8.52156169867076,8.36856409979363
THAP10,4.64751364076999,4.12414658517802,4.3307146625231,4.54749728874925,4.67854803317174,4.80214342443021
THAP11,7.32442524235982,7.04987515798286,7.1378204788493,7.52531315377007,7.29057700606524,7.79413234298502
THAP2,7.61323276685109,7.90914630175538,7.75571893584664,7.7194133185581,7.61551822029329,7.72375579388124
THAP3,6.63728556889993,6.92126317867071,6.82454898648092,6.9794411416202,6.99500666882522,7.17133999698142
THAP4,7.58767848051016,7.82013084482783,7.6307947712224,7.7586032455701,7.76872480163827,8.0920827245991
THAP5,10.2744356157032,10.1023049699597,9.98991354849655,10.3490500810382,10.3206670542443,10.3705307251432
THAP6,8.57960901137429,8.68270592468451,8.73629534406391,8.5912844838029,8.56238214578501,8.65307505659553
THAP7,8.84345505567507,8.35170791761187,8.52787556077623,8.67267699391943,8.16748171734999,8.6004853375928
THAP8,5.3612688498186,4.49662977778599,4.3307146625231,4.78293778310542,5.14061734421241,4.80214342443021
THAP9,8.26723414969334,8.15774864747831,7.66517969708157,8.32651619869242,8.35729175410247,8.51213869337784
THBS1,10.5516656083124,10.7297935637662,11.6552970363299,11.7268102812275,11.8141276759607,11.4479595614333
THBS2,7.63002090579051,8.94274742483485,8.37526855139552,9.90972353060213,9.48992705253812,9.16863847029799
THBS3,8.49507955580981,8.24338668489595,8.4412406963511,7.81280426910811,8.22370258854909,8.15178054280399
THBS4,2.48117389869562,4.68126417766009,4.14827579199408,4.69331777446206,3.6352147971001,4.40424085981234
THEGL,0,1.01960431466402,0,2.10978247788331,0,0.971354017883843
THEM4,9.741173262149,9.41175290312292,9.43418770032514,9.71853546389145,9.43968747639898,9.73172806719018
THEM5,3.17331184788929,1.01960431466402,1.1343104635097,1.80206769594259,0,1.9568148675425
THEM6,7.90982537452596,6.87149871509077,6.98287156360807,7.44521929596395,7.62839159088255,7.25538198514017
THEMIS,4.18492968985722,5.81960671131029,6.46344170639741,5.75649477898232,3.41516445837687,5.30111920097656
THEMIS2,6.17081636355441,5.65287125099652,4.83228916348576,6.09073294244847,6.67342102329714,6.51260474199965
THG1L,7.35504110934599,7.12612607827678,7.66517969708157,7.55105255714771,7.78606246787104,7.78158932177671
THNSL2,9.31506542220268,8.60489845001667,9.02481900945957,8.56310021157342,8.31810035131334,8.58613150606893
THOC1,8.68779754467955,8.74621300390396,8.94310372786296,8.92728137501403,8.73001795059441,9.16139529413955
THOC2,10.4287229675398,10.3472545265009,10.5766628456576,10.5427028443075,10.2946563036817,10.3610775653972
THOC3,8.65536446776794,8.10489160729155,8.07631135350847,8.54079199707865,8.18065158067026,8.51971109960265
THOC5,9.32024684557327,9.42043114177102,9.30929942641069,9.38635144487238,9.41017359140146,9.56242255574154
THOC6,6.90894997884328,6.63846245575166,7.08799730134675,7.59502023376156,7.11876560435407,7.45024674928789
THOC7,8.92053431106672,8.4354365565946,8.31157166599825,8.3705482748922,8.57240930823377,8.44611609952237
THOP1,10.3139324977499,9.75314557327136,9.90793373372308,9.25352408490437,9.48816258520982,9.40573571130583
THPO,7.71115057180243,7.88426877698581,8.21042122614241,7.10638823272903,6.74609316440995,7.56447923006707
THRA,6.55176515750351,6.87149871509077,6.68069817577819,6.84023632992003,6.71021463006895,6.36907890644342
THRAP3,11.6445052897712,11.4220956748004,11.5980470061586,11.6684782600058,11.3722136057567,11.6373738006438
THRB,11.3378419707138,11.6201338413004,11.6943220050656,11.1337449327128,11.1724538839,10.8140644488154
THSD1,5.58439250536319,5.73864639007558,5.05609262045565,5.48994340390312,5.67513205185695,5.03132622587386
THSD4,8.52680109596312,8.50644280146687,8.63584586982426,7.58882058200365,8.2023376625961,7.64285128033871
THSD7A,7.37509659380491,7.7040924200867,7.65665999034902,8.16920684546894,7.16367444117993,8.33462085436062
THSD7B,3.34582668922145,4.89560119253258,1.76140120423524,4.44139305650156,5.27767045610891,4.69920053790684
THTPA,8.0721898993733,8.06116581784132,7.72344916144131,7.94972437297076,7.80885993145246,7.80656725242858
THUMPD1,10.1121439576469,10.0941921216614,9.83618304074403,10.3798973389905,10.1436777912833,10.5531902537941
THUMPD2,8.23467519240057,8.32422485728593,8.25625461701677,8.20207090127696,8.57240930823377,8.35169230043767
THUMPD3,9.27293015656954,9.43976839387521,9.19333218439907,9.35564335426298,9.33363408500576,9.93087050646545
THY1,4.50917016833856,5.84561440142587,6.80925580606991,5.32070416434938,6.55705101105127,5.30111920097656
THYN1,9.06642693934035,9.18098484732983,9.47836755333764,9.12017022324531,9.36666079882527,9.1734471301934
TIA1,10.312633208648,10.399763663654,10.11490219337,10.2004265190959,9.91062369365079,9.93512398476053
TIAL1,10.9915793267205,10.8686474225597,10.8382218692138,10.7141233083334,10.4513823307611,10.7829378219653
TIAM1,5.14471412606058,6.22824389554602,6.11108900273106,6.01876870130266,6.81527951515347,5.92034460249558
TIAM2,9.14736834667415,9.19369649567351,9.58098807000323,8.67852727351575,8.50769411848069,8.17114320818392
TICAM1,5.40093558404173,5.94519583985593,5.60897030805009,4.69331777446206,4.62816564954538,5.69810828483864
TICAM2,5.68422056885301,5.96905308502036,4.94852634080751,5.59265840590035,5.92513018849785,5.07309683960539
TICRR,2.75047681679522,1.6110428312767,2.19705030653777,3.08092874086406,3.00557707755499,1.54664005014216
TIE1,7.71115057180243,8.60489845001667,8.35960603807286,9.05869549198391,8.81411526139755,8.85214354300484
TIFA,3.34582668922145,3.20459504685148,3.40068679366548,3.74802996209037,4.28216825925678,3.64710249406372
TIGAR,4.09104866656932,5.03774452441881,5.42054193647077,5.64139765304515,4.90702601824918,5.82577123019732
TIGD2,8.26185842872573,8.74275722480903,8.42628191812322,8.5017280148862,8.42526019996206,9.12958105594483
TIGD3,3.99063063721175,2.8408009920892,5.64387305896749,2.57879218332866,3.15540259368561,2.5368982410065
TIGD4,1.10156873537799,2.8408009920892,3.22742587167736,0,2.17488346731393,2.27581746663884
TIGD6,6.34361267527601,6.20833702476239,6.25348978052655,6.05519948869613,5.79415952384707,6.45057108340254
TIGD7,6.25980002207191,6.80677756054533,6.34116966329341,6.10817677390938,6.57045434280366,6.49734459488232
TIGIT,3.88269665941669,3.03413468395065,2.80233407796903,3.08092874086406,2.17488346731393,1.9568148675425
TIMD4,4.35613980639733,5.32336243054492,3.55535308086435,4.49542039360109,4.81992715734357,4.46825471215638
TIMELESS,8.25104651852458,7.61617343708592,7.96340668020861,7.06232125762759,7.88592829737772,7.16169246822551
TIMM10,6.56927961182394,6.22824389554602,6.40360065534361,6.72058296115011,6.5968931228682,7.377097211397
TIMM10B,8.74285801263062,8.25313553865535,8.47555289890512,8.65498245292989,8.57240930823377,9.06635483207289
TIMM13,7.74236667640329,7.25785641285242,7.79506687535748,8.16920684546894,8.13176274806558,8.31299349274972
TIMM17A,8.44377794438364,8.59726458722615,8.39076285035891,9.10938296113066,9.06908092332968,9.5842532963595
TIMM17B,7.39487709715736,7.03864557499236,7.56857575994907,7.4791337195183,7.61551822029329,7.52739771541068
TIMM21,8.33022727843174,8.13156218395016,8.26188274881173,8.42376329932104,8.27781449759487,8.49687358964524
TIMM22,6.74908835628541,6.96936814577063,6.80925580606991,6.82975966569593,6.83762345548992,7.10241190785751
TIMM23,8.67975737441805,8.62380823277298,8.88957678686888,8.69593710406076,8.83091905207455,9.13944498572035
TIMM29,7.13747523487295,6.78005363136041,6.94138680975453,7.06232125762759,6.62285609334566,7.23712450842158
TIMM44,8.04114600407129,8.11026531244035,8.28417825197732,8.37415766567828,8.09049262748167,8.70048728150583
TIMMDC1,8.8362392688732,9.04168591163983,8.86390124934088,9.01080694797813,8.73300095873315,9.08433926657179
TIMP1,6.05126558258144,7.49815907941954,6.88415035071818,7.47241431504105,7.60252894378843,7.11246270578273
TIMP2,5.32048057399372,6.69677678894421,6.79379877299005,6.76524987454028,7.29865311673415,6.2096809055013
TIMP3,10.1678153298611,10.8021360581693,10.6123463240908,10.6670835356642,10.9812315603067,10.9596605875424
TIMP4,1.10156873537799,1.6110428312767,1.76140120423524,2.36326294723532,2.17488346731393,0.971354017883843
TINAG,1.10156873537799,3.3570262864711,2.19705030653777,1.80206769594259,0,0
TINAGL1,8.41984199778956,9.3358009170039,9.23684810675769,9.8106501962235,9.47039819556321,9.19252307682518
TINF2,8.34046382231892,8.39638065117572,8.48038869775978,8.33394883792572,8.06230838911761,8.19498672386879
TIPARP,9.2017218999343,9.96223371262076,9.6662195409553,9.68985858683136,9.39141602512739,9.39342316672594
TIPIN,5.83663290868388,5.87116153706301,5.74378404203268,5.66516340029268,5.54539411943225,5.77605328692311
TIPRL,9.08481043770151,8.9517554146437,8.80729355101732,8.89999935706522,8.82533950719581,8.92238420310526
TIRAP,7.76534334328641,7.42241998552455,7.77158712295415,7.91049245860249,7.4729224368836,7.60063147558507
TJAP1,7.00216883674791,6.87149871509077,7.31068529930433,6.70919675599002,6.84866698086071,6.80061764808483
TJP1,11.2963762690105,11.1688555872926,11.1922197929221,11.0116075203708,11.1691539528207,11.1127043547997
TJP2,11.9843053384303,12.3432895249707,11.936583334684,11.5676613447192,11.8855706760043,11.9204952942667
TK1,4.18492968985722,2.61748990727778,3.22742587167736,4.26599502394004,4.90702601824918,3.53200255675799
TK2,8.8964528676468,8.66090009139398,8.67855290212335,8.85679452747283,8.89357923362257,8.32600877626413
TKFC,12.0450278603088,11.229988579695,11.7201050221054,11.5203977423698,11.0054881194781,10.9505849882576
TKT,10.0084277124954,9.81697916500367,10.1257456537,9.70139782955905,10.0209094957388,9.30635195779155
TKTL1,1.10156873537799,2.02930746986762,2.80233407796903,2.36326294723532,2.17488346731393,3.64710249406372
TLCD1,5.43954080701865,5.84561440142587,5.64387305896749,5.48994340390312,5.96627183786396,6.2096809055013
TLCD2,9.05092636375249,8.72885073027267,8.05052946383035,8.87728747455915,8.52156169867076,9.04814337309777
TLDC1,8.34046382231892,8.19868277815839,7.58662810514613,7.46566346819265,7.75117624206604,7.919641926838
TLDC2,3.99063063721175,4.68126417766009,3.6950319305538,4.20244719381665,3.82610081453756,4.64483673910943
TLE1,10.3774487735708,10.8004748983282,11.3927796435069,11.0476523682112,11.5301768447792,11.0395284213627
TLE2,7.26117261944392,7.49815907941954,8.21623066488741,8.39562640914202,7.89127879565574,6.82527107752805
TLE3,7.75772504112048,7.9336021056007,7.15001199107668,7.70801784189767,7.69721228414184,7.78787446371676
TLE4,7.63834227993527,7.60098490411467,7.73158452576694,8.01591331252513,8.12723504880325,7.74974621038209
TLE6,4.99723518919285,5.16713054705935,8.58287053267059,5.37935101667266,5.14061734421241,4.11532946394324
TLK2,9.58204255821165,9.49421828321812,9.41410939613925,9.65170559509017,9.50396563720087,9.72355451482758
TLL1,4.57999953033777,5.08217506077269,8.89682950131017,5.05890330907919,6.24230188380127,7.03002465974464
TLL2,2.48117389869562,3.3570262864711,3.03048038747607,3.21578035551584,2.43145343265327,2.27581746663884
TLN1,12.2236256038056,12.3843436631584,12.2693933750328,12.7079478567008,12.5573281494304,12.8101864542055
TLN2,9.13859587400979,9.34494678559611,8.99471555262966,8.86194511892206,9.09944779425538,8.96183219994467
TLR1,7.8960111602634,8.02747920017309,7.86329687889963,8.18983444246708,8.62152564542041,8.10220548810935
TLR10,4.77374410672096,4.35895137344015,3.55535308086435,3.33909758357147,4.2154816951729,3.2699486177288
TLR2,8.49507955580981,8.89684398079824,8.62715063327752,8.69305001643215,8.83924811699833,8.52724396728136
TLR3,9.27025539109802,9.54072998434,9.38603737205034,8.55358175539464,9.40269980509564,7.94798199450396
TLR4,7.53517053861717,7.84612917263311,7.55946416667207,8.31153504740416,8.85302391723636,8.94224302696759
TLR5,4.18492968985722,5.28586177949245,4.41395387085065,4.69331777446206,6.22545522159949,5.75053668039639
TLR7,3.76602996249381,3.3570262864711,2.53120547989888,3.55800452861847,4.57595992432414,3.2699486177288
TLR8,5.92090561285461,5.73864639007558,5.64387305896749,5.98139408241012,7.05344788161076,6.36907890644342
TLX2,1.10156873537799,0,1.1343104635097,0.871106762164803,1.46348981192102,0.971354017883843
TM2D1,8.98720295490633,8.96367923818363,8.609601342436,9.26328913488809,9.2775329468762,9.1734471301934
TM2D2,8.86842983184784,8.97844675406296,8.56931707445599,8.61588313679902,8.68759496915064,8.8964430573598
TM2D3,9.15898261209321,8.7870492869342,8.84527772382923,9.08976027059892,9.1847146954578,9.50062672714074
TM4SF18,6.63728556889993,8.13683763972798,7.64808967222013,8.7188281414687,8.07646933250003,8.69045786770516
TM4SF20,4.71200902079254,4.99190206731654,4.94852634080751,4.6463297512536,4.46551463580219,4.98831006783992
TM4SF4,13.0207915322889,12.740029854615,12.4103586768995,13.2699532501868,13.7249445840549,13.9676168997885
TM4SF5,8.63887034534661,7.71823844932956,8.01764036321835,7.63768748259636,8.5955385039048,7.72375579388124
TM6SF1,3.88269665941669,5.03774452441881,5.1561923220667,5.56765707650922,6.10167607854275,5.15317609699801
TM6SF2,8.71951749922499,9.4588498822922,9.01485415481223,8.64006939253355,9.1494250808353,7.93104484536679
TM7SF2,12.1374556167183,11.9644903621618,11.4713950304311,11.1637724641936,11.1491942683313,11.7507061937759
TM7SF3,10.5950623583863,10.436591948904,10.4627688334846,10.2425020826616,10.7687504242466,10.021667058518
TM9SF2,12.1665148324367,11.8305048730945,11.9103948650207,12.0288250753772,12.0619919271138,11.9484681336141
TM9SF3,12.1444103659895,12.1494204204917,12.0559857077455,12.4562458457358,12.4883910412775,12.2842137430187
TM9SF4,10.6392662675997,10.5277634067652,10.5261108309431,10.4854522199389,10.4006960303409,10.4696447134583
TMA7,8.65536446776794,8.51051277155862,8.65735740828324,8.75803375359296,9.22975982399931,9.10210226715881
TMBIM1,11.9028957818197,11.9394252340075,11.9157599832215,11.7211529322528,11.9523628588128,11.0874491068177
TMBIM6,15.7494801474239,15.216013862916,14.962960595687,14.9669624504744,15.1217864282155,14.6433280662067
TMC1,0,0,1.1343104635097,1.80206769594259,2.17488346731393,0
TMC2,0,1.6110428312767,2.53120547989888,2.36326294723532,0.90986771969994,1.9568148675425
TMC3,5.94793698751624,7.08304879300143,6.5579709883796,3.99305653407003,5.59869730521172,1.54664005014216
TMC4,2.14979166884508,4.03654224757968,3.6950319305538,2.93216026370486,3.9128387128917,3.2699486177288
TMC5,0,3.62070267342306,2.19705030653777,1.80206769594259,3.00557707755499,0.971354017883843
TMC6,7.49907255876538,6.60839687995539,6.7464084784091,6.91151705884812,7.64115110577855,6.84951028642771
TMC7,6.94964061037165,6.87149871509077,6.73025935150074,6.91151705884812,7.04387060324934,6.76282912489725
TMC8,5.43954080701865,4.12414658517802,4.70585963055299,5.25957187258712,5.24460835166558,4.40424085981234
TMCC1,9.77741551094873,9.24589510225816,8.95704841847984,8.98271101469603,8.9739458729977,8.70713503058039
TMCC2,3.99063063721175,4.9445549994015,4.0476056310521,5.51631584092012,4.2154816951729,3.64710249406372
TMCC3,8.85421151418483,9.69710972666128,9.85864264805287,9.69563974509004,9.36473883963966,9.29976971714828
TMCO1,10.8008899845363,10.7988118235757,10.5822968981946,10.7339233146546,10.6624577313423,10.5252489623327
