NAME	W32_WT1	W32_WT2	W32_WT3	W32_KO2	W32_KO3
NOSTRIN	9.367834279	9.835422616	9.980649527	9.294474163	9.432395178
NOTCH1	10.49482824	10.22537522	10.26269966	10.13198578	10.22169659
NOTCH2	11.85915215	10.77981397	10.94725268	11.59307759	11.97073246
NOTCH3	6.562237347	7.078379847	6.562184752	6.710169049	8.142347475
NOTCH4	7.163169333	7.498874726	7.607550732	8.03248989	7.352064626
NOTUM	10.7141068	10.05804794	9.818240468	9.324837552	9.551066296
NOV	4.637746989	3.190628783	3.176751336	6.436863788	7.690592541
NOVA1	5.6388733	4.722822575	5.651380402	6.369919571	6.673136808
NOX1	0	0	2.005761846	0.836436669	2.373339817
NOX4	9.372364204	8.723655214	8.062931009	3.4871321	3.427147819
NOXA1	5.007489564	5.30808118	6.311361181	6.132079566	5.844204752
NOXO1	2.041472751	1.011682414	2.328073247	3.146711146	3.115347237
NP4	1.621885605	0	0	1.362480358	0
NPAP60	9.649290977	9.615698123	9.503521781	9.525793597	9.617849355
NPAS1	2.366123762	2.340574818	2.813938014	2.514452048	2.862369745
NPAS2	9.003294148	2.827324377	3.70752796	7.670257246	7.584588615
NPAT	9.118330376	9.581661085	9.525336302	9.38371195	9.429481921
NPB	2.041472751	1.600518125	2.005761846	3.4871321	3.602929464
NPC1	11.56923868	11.20813642	11.46402905	11.96034652	11.71366919
NPC2	11.1720056	11.23393259	11.33971094	10.99081824	10.53595317
NPDC1	6.822725061	6.681253895	6.515387855	8.256567819	8.556998011
NPEPL1	10.44838654	10.31787336	10.10042749	10.31839611	10.33656259
NPEPO	7.654670698	8.69563975	8.715018173	8.618501245	8.477427785
NPEPPS	10.26078376	10.23878457	10.27445769	10.52635252	10.57470467
NPFF	3.048270431	4.545828929	4.255201818	4.367431054	4.584821688
NPFFR2	0	1.600518125	1.003843787	3.676325519	3.517714198
NPHP1	8.809798729	8.905865129	8.878025718	8.822538135	8.596494996
NPHP3	6.80942365	7.251935775	7.095083898	7.388486433	7.269759899
NPHP4	2.854656215	4.191912958	5.007438059	4.947390519	4.666271166
NPHS1	2.041472751	4.269983026	3.176751336	2.864943753	2.717032524
NPL	6.429424918	7.182980887	6.853100827	6.958199927	6.731070609
NPLOC4	11.08705617	10.56725398	10.62697545	10.76259122	10.89868352
NPM1	11.85713353	12.15222679	12.05650297	11.9211363	12.08390649
NPPC	1.621885605	1.011682414	1.590085277	0	1.259301073
NPR1	8.628541681	8.677849734	8.647903105	8.41438785	8.59129079
NPR2	4.512011229	6.3267595	6.116090842	6.179764296	5.97782909
NPR3	5.513240062	6.362835971	6.914504146	4.871983371	6.29196738
NPRL2	8.871900117	8.720182888	8.58130445	8.015069657	7.898706957
NPRL3	7.429750327	7.797952636	7.950160739	7.097133952	7.320962133
NPTN	10.42677212	10.54681726	10.7236348	10.70604091	10.70388777
NPTX1	1.027780542	1.600518125	2.005761846	2.301052506	3.330512982
NPTX2	1.027780542	2.604380965	3.70752796	4.664179263	5.218732091
NPTXR	4.300118853	4.191912958	3.9140574	4.129144587	4.626121144
NPW	1.027780542	0	2.328073247	2.864943753	3.683390836
NPY	9.596060362	7.737406576	6.890255518	7.560459746	8.78379414
NPY1R	1.621885605	0	0	0.836436669	2.994396372
NQO1	9.772648521	8.389523248	8.279115607	9.16619588	10.36352338
NQO2	9.886284199	9.721947876	9.990663368	9.344149314	8.973746365
NR0B2	10.88234922	8.953961021	10.04384368	8.421016784	8.973746365
NR1D1	11.34560956	10.14089331	9.049321982	10.66544298	9.809304702
NR1D2	11.07321037	11.78481557	11.36302553	11.36371421	11.07494732
NR1H2	10.08565174	9.822526701	9.651523978	9.625301301	9.791262814
NR1H3	11.62012049	11.3115511	11.39676803	11.3722908	11.23534159
NR1H4	11.09049696	11.84384249	11.98423958	11.15638783	11.60747765
NR1I2	12.18752393	12.50077226	12.70746553	11.76510972	11.73771498
NR1I3	10.61150643	10.06900881	9.740683684	9.842091425	10.15271417
NR2C1	8.562682514	8.881202232	8.97344633	8.974472918	8.850655836
NR2C2	9.394802899	9.732327221	9.458877533	9.276310202	9.129058274
NR2C2AP	7.720106116	7.778051614	7.658690956	8.168704859	8.480245908
NR2F1	6.031458763	6.045283614	5.961750165	5.885987698	5.396331602
NR2F2	10.08840771	9.882780926	9.997773794	9.856834584	10.080267
NR2F6	10.94755064	10.36754914	10.25915349	10.35952443	10.5092983
NR3C1	12.02080702	12.78855377	12.66432449	12.17163317	11.79938004
NR3C2	8.973787895	9.239978049	9.243678853	9.012278475	9.112806146
NR4A1	7.601641894	9.294696662	6.984896512	6.710169049	8.281326998
NR4A2	6.183547618	7.881152478	6.721849952	6.44988778	6.483914698
NR4A3	4.300118853	5.804210926	4.255201818	4.832748346	5.912563426
NR5A1	1.027780542	1.011682414	0	0	0.762900456
NR5A2	10.83061571	10.78148087	10.99351552	10.1520476	10.06251265
NRADD	1.027780542	3.02038256	3.176751336	3.584827917	4.406676985
NRAP	1.621885605	1.011682414	0	1.747130845	2.373339817
NRARP	5.140909972	6.131460851	7.073709407	5.847136837	6.40306054
NRAS	8.964817046	8.801295533	9.081804616	9.281783443	9.36232849
NRBF2	10.97088766	10.36754914	10.81904779	9.854387829	9.887812283
NRBP1	10.50414625	10.44216086	10.27562823	10.33252926	10.26727832
NRBP2	10.44945881	9.904360469	9.829442881	10.26781038	10.20475774
NRCAM	5.608475696	4.66620351	5.984835739	7.787756404	6.731070609
NRD1	11.06972806	11.21986328	11.14081616	11.00853197	10.82798963
NREP	7.244490882	9.984697529	8.519409035	5.565366419	5.016159417
NRF1	7.472572924	7.63786305	7.728740259	7.735530767	8.124444913
NRG1	7.538550303	7.162658613	7.96764854	9.388793222	10.20816146
NRG2	3.048270431	4.481652938	3.328839554	3.843560176	2.555396783
NRG4	4.139319119	10.45475188	8.914552003	7.072082599	7.175535933
NRGN	5.912085897	4.109375289	3.466412722	3.920428409	5.191477158
NRIP1	10.67796893	10.87344532	10.83183635	10.84869972	10.74371855
NRIP3	4.637746989	5.448998798	5.735453336	5.635444708	5.753933469
NRK	4.051657297	2.017488337	3.006719921	3.269329082	2.555396783
NRM	3.751316136	4.545828929	4.399630119	4.983665787	5.297537349
NRN1	3.371554227	4.344044406	4.399630119	4.311446725	3.683390836
NRN1L	2.041472751	2.340574818	4.00719872	3.4871321	2.164945075
NRP1	9.293351565	8.85927083	9.076441379	9.742403397	9.574991366
NRP2	8.381297486	8.771410152	8.908528149	10.46191729	11.06230818
NRROS	7.662089597	8.110648958	7.755834595	7.730202698	7.71472369
NRSN1	1.027780542	0	0	0.836436669	1.921282022
NRTN	6.098611942	5.232100319	4.96162665	2.514452048	3.759600815
NRXN1	7.163169333	7.538844677	6.073652262	6.195315277	5.677415429
NRXN2	7.447032192	7.326905626	7.859393254	7.659085322	7.282731826
NRXN3	5.263029408	5.270590892	5.562103288	2.050514694	3.427147819
NS5ATP9	3.635491726	2.340574818	1.590085277	3.676325519	4.029609405
NSA2	9.099328075	9.391742526	9.08714799	9.491563349	9.197442345
NSD1	12.01212469	11.88899807	11.98316522	11.92347252	11.85309176
NSDHL	12.48443318	12.69259545	13.03540969	12.39766152	12.11234197
NSF	9.020712513	8.768051015	9.007662404	9.308842451	9.38205153
NSFL1C	10.43220616	9.915030392	10.09910573	10.1208317	10.31383554
NSG1	4.444779947	4.929391901	5.679952557	4.253201889	4.147760049
NSG2	0	0	1.003843787	3.676325519	1.921282022
NSL1	4.139319119	4.545828929	4.00719872	4.832748346	3.683390836
NSMAF	8.90978798	9.105377438	9.052056977	9.105761955	8.93112812
NSMCE1	8.115529903	8.385144595	8.046567235	8.356777144	8.149446757
NSMCE2	8.093749884	8.326978683	8.387032733	8.303960463	8.265077879
NSMCE4A	8.472730844	8.203100475	8.089798146	8.226609895	7.98853833
NSMF	7.505938741	7.045461219	7.884161723	7.290531279	7.320962133
NSRP1	8.298031987	8.652569313	8.728758404	8.62425738	8.548967179
NSUN2	11.14974905	11.02396399	10.88495742	10.95757719	11.14099265
NSUN4	9.23733764	9.026041004	9.032802225	9.120091322	9.2312927
NSUN5	7.173588765	7.415450998	7.265015156	7.177629646	7.63603898
NSUN6	4.860461303	5.977094923	5.499360291	5.905027709	5.37226002
NSUN7	1.027780542	0	0	0.836436669	1.259301073
NT5C	6.376289173	5.514611009	5.762423059	5.847136837	6.438268596
NT5C1A	0	1.011682414	1.003843787	1.747130845	2.555396783
NT5C1B	1.027780542	1.600518125	2.591363134	2.700315487	1.921282022
NT5C3A	8.460018395	8.424082126	8.351949707	8.207565288	8.208420479
NT5C3B	6.480672946	6.666896316	6.217027249	6.314033621	6.822738983
NT5DC1	9.560773506	9.806242994	9.730475829	9.328368063	9.269263377
NT5DC2	6.183547618	7.078379847	6.095027594	5.885987698	6.226340203
NT5DC3	7.609337822	7.457765774	7.672975557	7.421918803	7.976613025
NT5E	11.77910773	11.19381201	11.63292716	11.65484081	11.38419537
NT5M	4.139319119	5.30808118	5.499360291	5.24507018	5.48879195
NTAN1	10.37014341	10.00909016	10.34752145	10.05736161	10.00789978
NTF3	6.683847297	8.546770214	8.334082993	7.877247503	7.729010984
NTF4	2.366123762	1.011682414	2.328073247	4.129144587	3.226937666
NTHL1	7.829576696	8.045550013	7.914536051	7.882060135	7.666050887
NTM	3.751316136	4.021827497	4.814758793	1.362480358	2.717032524
NTMT1	8.043508306	7.930065396	8.030015722	7.818207752	8.042922344
NTN1	7.609337822	7.172855533	7.515429928	7.670257246	7.842870618
NTN3	4.051657297	4.414488739	3.176751336	4.192506288	4.089893894
NTN4	3.048270431	4.829801235	4.094689721	4.421323801	5.135372216
NTNG1	5.726402368	6.695469996	6.499445376	6.195315277	6.085388043
NTNG2	5.140909972	6.380541449	5.865526332	6.148150236	6.461272167
NTPCR	9.112926638	9.385179679	9.073752265	8.488841352	8.215202703
NTRK1	3.958322349	5.110054719	6.007557714	3.676325519	2.994396372
NTRK2	4.696730815	2.827324377	3.814485252	3.382336896	5.753933469
NTRK3	2.366123762	2.340574818	1.590085277	2.301052506	4.542305039
NTS	0	0	1.590085277	0	1.627931827
NTSR1	6.411929553	5.953629845	6.450532842	0	3.115347237
NUAK1	8.209664856	7.023090631	7.499487917	8.447232068	9.03060407
NUAK2	9.123713948	9.157656232	8.782446937	7.966050192	8.215202703
NUB1	9.902034945	9.9465747	10.02587015	10.03484874	9.951137928
NUBP1	9.680676719	9.278261776	9.283789415	9.042685374	9.252877038
NUBP2	9.118330376	8.713213064	8.640653269	9.09957696	9.329887394
NUBPL	7.421031138	7.917991755	7.914536051	7.708691438	7.464492464
NUCB1	12.37469779	12.11172269	12.00061382	12.10629931	11.86984412
NUCB2	11.45962571	10.93839148	11.08915726	10.41287669	10.75830352
NUCKS1	11.08429762	10.99623929	10.82465674	10.90947852	10.79044848
NUDC	10.77010812	10.58167639	10.65782681	10.4359699	10.47368189
NUDCD1	7.647213451	7.8996897	7.9963319	7.381705973	7.793875683
NUDCD2	8.037816353	8.652569313	8.637014644	8.54150337	8.425736934
NUDT1	5.513240062	5.192554616	5.914440333	5.24507018	5.191477158
NUDT12	9.81486213	10.10805812	10.17634283	9.782851556	9.110989001
NUDT13	5.861426551	6.270894729	6.399903625	6.537905085	6.612778896
NUDT14	7.918990599	7.99472257	8.084464597	7.647826211	7.370409275
NUDT15	5.007489564	5.270590892	5.094914978	5.786825522	5.443302356
NUDT16	7.109912597	7.784715837	7.391335801	7.020635873	6.982329313
NUDT16L1	8.438578839	8.217949054	8.32506597	8.252856922	8.138784691
NUDT17	2.366123762	3.02038256	2.005761846	3.269329082	3.330512982
NUDT18	8.229775052	8.08927404	8.172557607	8.339385547	8.17402269
NUDT19	9.791374856	9.32701521	9.177589068	9.13024014	9.22458587
NUDT2	7.734252894	7.8996897	7.926508956	7.782618099	7.282731826
NUDT21	9.288566205	9.415554059	9.417057035	9.101641573	9.103697444
NUDT22	7.522336667	7.212937427	7.136905683	7.461041092	7.30197361
NUDT3	10.33228012	10.43899586	10.43707855	10.21443263	10.36428633
NUDT4	13.15009736	12.99642733	13.14802701	12.12087787	11.97673179
NUDT5	8.043508306	8.428344354	8.433919855	8.705239073	8.448939586
NUDT6	7.522336667	7.947988491	7.8963883	7.83319574	7.547449498
NUDT7	9.224867481	8.692099253	9.054786797	9.749004484	9.890992513
NUDT9	9.445124709	9.564336617	9.419177104	9.12415942	9.380543909
NUF2	4.139319119	3.606308513	3.176751336	3.920428409	3.759600815
NUFIP1	7.816338596	7.988962933	8.09511205	7.891637502	8.065616513
NUMA1	10.89263466	11.09405207	10.92504548	11.0233106	10.81688524
NUMB	9.841244703	10.11468522	9.973453987	9.759503798	9.696293949
NUMBL	4.139319119	3.190628783	4.00719872	5.24507018	5.135372216
NUP107	6.848965532	7.034319284	7.04104191	7.238941178	7.724264257
NUP153	10.58149886	10.6778927	10.63063945	10.66892814	10.95193251
NUP155	8.940618436	9.354152021	9.124007524	9.040534579	9.123661215
NUP160	8.394719559	8.740892578	8.672994417	8.440722771	8.61968436
NUP205	9.204688278	9.419841519	9.351961487	9.641001962	10.03785765
NUP210	8.871900117	9.513086842	8.881105146	9.376908961	9.045902498
NUP210L	3.635491726	4.880455753	4.651227238	4.192506288	5.218732091
NUP214	9.23733764	9.210583465	9.27445147	9.43373685	9.445432519
NUP35	8.617135793	8.441056003	8.378341633	8.168704859	8.551649093
NUP37	6.96147676	7.48257144	7.293030494	7.129873127	7.320962133
NUP43	6.480672946	6.695469996	6.416978211	6.731658451	6.682955444
NUP54	8.158127664	8.011864789	7.8963883	8.06247814	8.378181208
NUP62	11.39375176	9.93912647	10.15487553	11.01457118	11.26587653
NUP85	7.796250861	7.688493185	7.795545272	7.6192879	7.784785948
NUP88	8.982703307	9.078510031	9.035568688	8.924029737	9.020959512
NUP93	7.741274601	7.757872227	7.523335356	7.92932356	8.156511275
NUP98	11.68801443	12.14706391	11.61176476	11.4626111	11.43918032
NUPL1	8.859046443	8.887407595	9.010477449	8.495137589	8.806427425
NUPL2	6.204022592	6.695469996	6.938351934	6.677322587	6.966337843
NUPR1	11.91183623	12.09204389	12.24279249	11.8467707	12.4190472
NUPR1L	6.912551637	6.929969202	6.82778856	7.231418225	7.067247777
NUS1	10.57561815	10.49492995	10.33634633	10.29332495	10.37643903
NUSAP1	5.182775575	3.342888803	3.176751336	4.871983371	3.831986209
NUTF2	9.607633424	9.650775689	9.499519821	9.633886472	9.430939285
NUTM1	0	0	0	1.362480358	1.259301073
NVL	7.741274601	7.824067367	7.8963883	7.838157332	8.15298334
NXF1	10.17652127	10.27473446	10.60012944	10.33604103	10.29074473
NXN	7.961701811	8.006173318	7.859393254	7.708691438	7.675917702
NXNL1	1.027780542	0	0	0	1.921282022
NXNL2	0	1.600518125	0	1.362480358	1.627931827
NXPE1	5.182775575	5.270590892	5.814895544	5.303637646	5.420008128
NXPE3	3.958322349	4.545828929	4.592320785	4.311446725	4.089893894
NXPH1	1.027780542	0	0	0	0
NXPH3	2.366123762	1.011682414	2.328073247	1.362480358	2.164945075
NXPH4	0	2.017488337	1.003843787	0.836436669	1.259301073
NXT1	7.283494879	6.637745259	6.467021965	7.283273255	7.641084521
NXT2	8.570588522	9.217988449	8.993504194	7.970575973	7.67099273
NYAP1	4.576248463	4.880455753	5.365042597	5.184024143	6.226340203
NYX	0	1.600518125	1.003843787	0.836436669	2.717032524
OACYL	1.621885605	2.017488337	1.003843787	2.050514694	0
OAF	11.6220238	11.10341164	11.53954355	11.26354162	10.97459362
OARD1	8.399165977	8.157615155	8.116174073	8.049702284	8.065616513
OAS1A	10.59609661	8.023180812	9.575623347	8.370541031	8.596494996
OAS1B	8.654809893	6.465949123	7.920534924	7.268646738	7.685717495
OAS1D	2.366123762	0	0	0	0
OAS1E	0	0	0	0	0
OAS1F	3.751316136	2.340574818	3.006719921	2.050514694	2.555396783
OAS1H	1.621885605	2.017488337	2.328073247	0	1.259301073
OAS1I	9.651156219	7.490746112	8.932474108	7.68134332	7.834085319
OAS1K	7.472572924	4.829801235	5.938289168	4.983665787	5.696928764
OAS2	6.985330881	6.067315303	7.136905683	5.978770214	4.886201251
OAS3	5.608475696	5.151894303	5.53107285	5.723882497	4.358478132
OASL	8.943665553	6.592883583	8.182576547	8.750680119	8.965725077
OASL2	7.705819243	6.592883583	7.338546678	8.866911555	8.399179981
OAT	11.58834775	12.95326609	12.85473367	12.11066274	11.32428941
OAZ1	12.3363759	11.63751335	11.41706548	11.55929861	11.38118304
OAZ2	10.19453971	10.09605209	10.26976597	10.2733159	10.05497128
OAZ3	0	1.011682414	0	0	0.762900456
OBFC1	7.429750327	7.48257144	7.742351031	7.76709246	7.525789844
OBP1F	6.321121307	5.41503868	6.073652262	4.708203713	4.626121144
OBP2B	0	0	0	0	2.994396372
OBP3	15.57439491	15.47927187	15.12255817	5.303637646	3.900912618
OC90	0	2.017488337	2.005761846	0.836436669	0
OCEL1	8.550741667	8.078466638	8.162468602	7.714099397	7.695451169
OCIAD1	10.87837367	10.94361193	10.87572412	10.33604103	10.4708509
OCIAD2	9.107502585	9.426248913	8.334082993	8.73214211	8.804180008
OCLN	9.772648521	9.643461481	10.0602382	9.737100695	9.602411539
OCRL	8.316955172	8.688550046	8.539038125	8.716060564	8.637466314
ODC1	10.33808125	10.50707064	10.54391942	10.86094017	11.19945112
ODF2	8.126297838	8.389523248	8.293055037	8.437457075	8.58082572
ODF2L	6.513854087	7.415450998	7.283752364	7.046588549	6.749876177
ODF3	0	1.600518125	2.591363134	2.864943753	2.717032524
ODF3B	5.886978572	5.192554616	3.70752796	4.618768989	4.498497266
ODF4	2.041472751	1.600518125	1.590085277	1.747130845	1.259301073
OFD1	8.550741667	8.871843853	9.121405704	8.559640342	8.632408081
OGDH	12.27116444	12.66712357	12.71438806	12.50177922	12.46333876
OGDHL	4.221958127	3.02038256	3.9140574	4.192506288	4.089893894
OGFOD1	7.616992915	7.608113253	7.884161723	7.636478539	7.91129106
OGFOD2	7.076988603	7.23256837	7.126563345	7.113596407	6.990259064
OGFOD3	8.037816353	7.942038832	8.035554019	7.312088803	7.370409275
OGFR	10.53073174	9.859296087	9.882650553	10.07952857	10.13672782
OGFRL1	9.112926638	7.09991558	7.49145036	8.866911555	7.376472685
OGG1	6.848965532	6.830419786	6.788967463	6.462795249	6.56047695
OGN	10.05216287	8.997639684	9.446458179	10.80375373	10.28753059
OGT	10.41912992	10.89824004	11.04864832	10.81134264	10.88332956
OIT3	9.574598914	9.297029294	9.550698916	9.268980098	9.402994452
OLA1	9.300499974	9.665293789	9.614997857	9.514989997	9.676771967
OLAH	0	1.011682414	0	0.836436669	0.762900456
OLFM1	3.371554227	1.600518125	3.328839554	3.382336896	4.406676985
OLFM2	1.621885605	2.827324377	3.006719921	3.269329082	1.627931827
OLFM4	2.366123762	2.340574818	2.328073247	3.843560176	4.147760049
OLFML1	7.340092257	6.917894753	7.382670664	7.896402448	7.036943502
OLFML2A	5.513240062	5.022549423	5.007438059	6.57404275	6.49510408
OLFML2B	5.697812023	5.482177868	4.399630119	6.994207769	7.847243287
OLFML3	7.480987001	6.607993007	7.04104191	7.441612556	7.53123532
OLIG1	0	1.011682414	0	0	0
OLR1	5.375613702	4.269983026	3.466412722	8.565635682	9.413352998
OLR1058	5.339053178	5.022549423	5.788897849	3.269329082	2.717032524
OLR1073	1.027780542	0	0	0	0
OLR1075	0	0	2.328073247	0.836436669	0
OLR1158	1.621885605	1.011682414	3.006719921	2.700315487	2.164945075
OLR1353	5.886978572	4.269983026	4.255201818	5.466297178	5.677415429
OLR1387	0	1.600518125	0	1.362480358	0
OLR1388	0	0	0	0	0
OLR1389	0	1.011682414	1.003843787	0	0.762900456
OLR1409	0	1.600518125	1.590085277	1.747130845	0
OLR1492	0	0	0	0	0
OLR1528	2.041472751	0	0	0	0
OLR1576	0	2.017488337	1.590085277	4.367431054	3.683390836
OLR1584	3.858528868	4.021827497	4.00719872	3.584827917	1.627931827
OLR1585	3.371554227	3.721933896	4.177176911	3.4871321	2.373339817
OLR1587	3.371554227	3.190628783	2.328073247	2.864943753	2.555396783
OLR1588	1.621885605	2.340574818	3.176751336	0	0.762900456
OLR1589	0	1.600518125	2.005761846	1.362480358	0.762900456
OLR1590	1.621885605	1.011682414	0	0	0
OLR1591	0	1.600518125	0	0.836436669	0
OLR1592	1.027780542	2.017488337	2.005761846	0	0.762900456
OLR1593	0	0	1.003843787	0	0
OLR1595	0	1.600518125	0	0	0
OLR1596	0	2.017488337	1.003843787	0	0
OLR1632	0	0	0	0	0
OLR1637	1.621885605	2.340574818	1.003843787	2.050514694	2.555396783
OLR1666	0	0	0	0	0
OLR1694	1.027780542	1.600518125	1.003843787	0	1.259301073
OLR1738	0	0	0	0	0
OLR1739	0	0	0	0	0.762900456
OLR205	0	0	0	0	0.762900456
OLR298	0	1.600518125	0	0	0
OLR300	0	1.011682414	0	0.836436669	0
OLR303	0	0	0	0	0.762900456
OLR318	0	0	0	0	2.555396783
OLR336	1.027780542	1.011682414	1.003843787	1.362480358	0.762900456
OLR337	0	0	2.328073247	1.747130845	0
OLR338	1.621885605	1.011682414	1.003843787	0	0
OLR35	5.053347754	6.251781855	6.217027249	4.421323801	3.602929464
OLR43	0	0	1.590085277	4.367431054	3.115347237
OLR44	0	0	0	3.843560176	1.921282022
OLR45	0	0	0	2.514452048	0
OLR46	0	0	0	1.747130845	0.762900456
OLR47	0	0	0	1.747130845	0
OLR57	3.218948757	2.604380965	3.814485252	3.382336896	5.347779976
OLR59	9.118330376	8.92710464	9.124007524	8.553619984	9.398532205
OLR60	0	0	0	0.836436669	1.921282022
OLR61	1.027780542	0	1.003843787	0.836436669	1.921282022
OLR62	2.041472751	0	0	0	0.762900456
OLR63	0	1.600518125	0	1.362480358	3.330512982
OLR801	0	0	0	2.864943753	1.921282022
OLR802	1.027780542	0	2.005761846	2.700315487	1.921282022
OLR803	0	0	0	2.864943753	2.555396783
OLR804	0	0	0	2.050514694	2.164945075
OLR836	0	0	1.590085277	0	1.259301073
OLR854	1.621885605	1.011682414	1.590085277	1.362480358	0
OMA1	8.372279558	8.415519706	8.433919855	8.184374862	7.834085319
OMD	9.324075389	9.752864541	8.85628369	8.196016671	8.387218133
OMG	4.911153966	5.77773094	5.762423059	5.466297178	5.443302356
OMP	1.027780542	1.011682414	1.003843787	2.514452048	2.373339817
ONECUT1	8.624749729	12.22936472	10.50352708	9.949158967	8.53005287
OPA1	11.50931628	11.3446264	11.40588378	11.1844187	11.21476092
OPA3	9.129077506	8.402580031	8.483389282	8.878999097	9.090847866
OPCML	3.635491726	5.482177868	5.399812462	6.014274512	5.466226437
OPHN1	6.411929553	6.764522217	6.890255518	6.854277625	6.883608406
OPLAH	11.57759941	11.34519007	11.47680768	11.01894751	11.22403756
OPN1SW	0	0	1.003843787	0.836436669	0
OPN3	5.223460462	6.482440261	6.073652262	5.440429153	5.466226437
OPN4	0	0	0	0.836436669	1.259301073
OPRK1	0	0	1.590085277	0	0
OPRM1	0	0	1.003843787	0	0
OPTC	3.751316136	3.721933896	3.9140574	4.571882798	4.705334005
OPTN	12.20477147	12.368949	12.63817081	12.45933972	12.51079703
ORAI1	8.98566291	8.380752612	8.421282834	8.267643579	7.964588323
ORAI2	5.301542	5.482177868	4.592320785	5.923819708	6.49510408
ORAI3	9.12639822	8.415519706	8.640653269	8.370541031	8.532770144
ORAOV1	7.497669351	7.172855533	7.442261327	7.988538445	8.221953194
ORC1	2.041472751	3.928621808	4.707822549	5.120280441	5.106479749
ORC2	8.088253113	8.648921389	8.36520602	8.05823208	8.261805978
ORC3	8.219754994	8.519062068	8.569899527	8.335881927	8.265077879
ORC4	8.702359989	8.611925663	8.738978374	8.827536453	8.863664214
ORC5	8.526559326	8.619401094	8.658710003	8.713362791	8.516389199
ORC6	4.512011229	4.269983026	4.177176911	4.792416398	4.984750813
ORM1	13.66444154	14.17579225	14.08782823	15.69066185	15.94145024
ORMDL1	5.577423804	5.750755824	6.073652262	6.115827861	5.617240036
ORMDL2	9.779486254	9.873432815	10.00484935	9.69533024	9.45118929
ORMDL3	9.354158534	9.505038134	9.525336302	9.767328442	9.682901011
OS9	12.59467067	12.46879907	12.36550278	12.2298951	11.9742351
OSBP	11.36619564	11.27947024	11.29018359	11.27044058	11.34260125
OSBP2	5.053347754	4.66620351	3.814485252	3.146711146	3.602929464
OSBPL11	10.49586655	10.9421223	11.10504763	11.1979913	10.67650481
OSBPL1A	10.89105705	10.73061631	10.79557559	11.09915409	10.75714213
OSBPL2	9.586344718	9.718471433	9.45268122	9.648082529	9.476814214
OSBPL5	6.283134747	5.546331024	6.365135983	7.177629646	6.933813105
OSBPL6	4.512011229	4.607271322	4.399630119	5.827311894	5.218732091
OSBPL7	6.874737242	7.817582867	8.131771227	7.686854574	7.168564186
OSBPL8	10.76149993	10.90819243	10.91230799	10.59464439	10.5988925
OSBPL9	11.41091727	11.42787187	11.45940089	10.9270492	10.91699915
OSCAR	4.444779947	3.721933896	3.70752796	4.129144587	5.135372216
OSCP1	5.608475696	6.465949123	6.450532842	5.96068494	5.861600468
OSER1	8.698757416	8.716702185	8.629709745	8.507648224	8.614563284
OSGEP	6.480672946	7.457765774	7.11614633	6.902444866	6.875068436
OSGEPL1	6.80942365	6.75097365	6.607511262	7.473849599	7.256670277
OSGIN1	11.41695949	11.40047284	10.57182179	11.27181642	12.20724648
OSM	2.041472751	2.340574818	1.003843787	3.012695412	3.330512982
OSMR	7.691389472	8.930113491	7.926508956	10.58803249	10.69178168
OSR1	2.041472751	0	2.328073247	1.362480358	5.322877367
OSR2	0	0	0	0	1.921282022
OST4	10.23240914	10.37970535	10.43078769	10.16493975	10.17375742
OSTC	10.766671	10.91580166	10.81663727	10.57768669	10.57668103
OSTF1	9.878343868	10.12522565	10.13437498	9.951450282	9.86319478
OSTM1	8.665922916	8.716702185	8.577512818	8.789620019	8.543588347
OSTN	0	0	0	0	1.921282022
OTC	13.5455064	13.7539517	13.65108204	12.76180506	12.47944965
OTOF	2.366123762	1.011682414	1.003843787	0.836436669	0.762900456
OTOP3	0	1.011682414	0	0	1.921282022
OTOR	1.027780542	1.600518125	1.590085277	0.836436669	0
OTOS	0	0	0	0.836436669	0.762900456
OTUB1	9.81319709	9.801321825	9.826251058	10.09308222	10.18070417
OTUB2	8.19950365	7.54670748	8.162468602	9.126189176	9.07042156
OTUD3	6.726932068	6.562181559	6.708043451	6.864040585	6.721575095
OTUD4	10.32645557	10.31672424	10.25322376	10.07848069	10.42697551
OTUD5	10.51954377	10.44742048	10.43078769	10.31306027	10.20390555
OTUD6B	8.178963983	8.039990144	8.100406453	8.421016784	8.306950819
OTUD7B	9.862330885	10.01618667	10.03833718	10.05203318	10.19878184
OTULIN	10.88947771	10.60068471	10.65333101	11.17268254	10.77561306
OVCA2	5.053347754	5.34462186	5.562103288	5.942370073	5.929158723
OVOL1	2.041472751	3.480602505	3.328839554	3.382336896	3.966695598
OVOL2	0	2.017488337	2.005761846	2.050514694	2.164945075
OVOL3	3.218948757	3.480602505	3.006719921	1.362480358	2.994396372
OXA1L	10.430035	10.34855845	10.20856946	10.11573301	9.90783635
OXCT1	6.768767375	6.380541449	6.197397025	7.05513672	6.90892913
OXCT2A	1.621885605	0	0	1.362480358	0
OXLD1	6.480672946	6.449267296	6.416978211	6.643710838	5.961787381
OXNAD1	9.408100487	9.788116045	9.527303181	9.016661752	8.979733199
OXR1	11.77953413	12.09841048	11.93656384	11.51079396	11.4322843
OXSM	8.485332254	8.398240887	8.429719802	8.644224893	8.177499611
OXSR1	9.385869257	9.239978049	9.546825879	9.750321084	9.802565407
P2RX1	4.444779947	4.269983026	3.006719921	4.910179564	6.712016669
P2RX2	1.027780542	1.600518125	2.005761846	2.301052506	1.921282022
